Symbol,Date,StockPrice,DeliveryPercent,Volatility,PcrOI,PcrVolume,NiftyPrice,NiftyChgPrc,IndiaVix,IndiaVixChgPrc
SUNPHARMA,04-12-2019,465.05,41.93,1.47,0.36,0.46,11643.45,0.4,20.9975,0.19
SUNPHARMA,04-15-2019,458.65,35.21,1.47,0.34,0.41,11690.35,0.4,21.3875,1.86
SUNPHARMA,04-16-2019,462.55,32,1.44,0.36,0.34,11787.15,0.83,21.6925,1.43
SUNPHARMA,04-18-2019,463.2,39.99,1.4,0.39,0.32,11752.8,-0.29,22.735,4.81
SUNPHARMA,04-22-2019,454.5,24.7,1.43,0.41,0.62,11594.45,-1.35,24.05,5.78
SUNPHARMA,04-23-2019,468.55,23.89,1.57,0.51,0.46,11575.95,-0.16,24.645,2.47
SUNPHARMA,04-24-2019,469.35,21.61,1.52,0.54,0.56,11726.15,1.3,23.7125,-3.78
SUNPHARMA,04-25-2019,461,44.63,1.54,0.56,0.54,11641.8,-0.72,23.2325,-2.02
SUNPHARMA,04-26-2019,464.1,31.14,1.5,0.81,0.5,11754.65,0.97,21.7175,-6.52
SUNPHARMA,04-30-2019,457.65,49.87,1.49,0.87,0.63,11748.15,-0.06,21.8275,0.51
SUNPHARMA,05-02-2019,452.2,37.09,1.47,0.82,0.54,11724.75,-0.2,22.9825,5.29
SUNPHARMA,05-03-2019,453.25,36.61,1.43,0.86,0.63,11712.25,-0.11,24.0325,4.57
SUNPHARMA,05-06-2019,453.15,32.17,1.39,0.87,0.61,11598.25,-0.97,26.4325,9.99
SUNPHARMA,05-07-2019,448.2,48.24,1.37,0.87,0.69,11497.9,-0.87,26.4775,0.17
SUNPHARMA,05-08-2019,439.15,39.51,1.42,0.93,0.82,11359.45,-1.2,26.365,-0.42
SUNPHARMA,05-09-2019,439.35,29.95,1.38,0.98,1.07,11301.8,-0.51,25.485,-3.34
SUNPHARMA,05-10-2019,437.75,37.73,1.34,0.92,0.73,11278.9,-0.2,26.335,3.34
SUNPHARMA,05-13-2019,398.1,28.42,2.66,0.99,0.74,11148.2,-1.16,27.3825,3.98
SUNPHARMA,05-14-2019,419.45,18.37,2.88,1.07,0.98,11222.05,0.66,27.1325,-0.91
SUNPHARMA,05-15-2019,409.75,18.25,2.85,1.08,1.07,11157,-0.58,28.6575,5.62
SUNPHARMA,05-16-2019,412.4,13.25,2.77,1.08,1.09,11257.1,0.9,28.37,-1
SUNPHARMA,05-17-2019,409.1,14.76,2.69,1.14,1.13,11407.15,1.33,28.075,-1.04
SUNPHARMA,05-20-2019,413.5,16.34,2.62,1.09,0.82,11828.25,3.69,23.675,-15.67
SUNPHARMA,05-21-2019,408.85,25.68,2.56,0.99,0.62,11709.1,-1.01,25.6525,8.35
SUNPHARMA,05-22-2019,421.2,22.68,2.59,1.07,0.54,11737.9,0.25,27.6325,7.72
SUNPHARMA,05-23-2019,412.95,32.03,2.56,1.01,0.62,11657.05,-0.69,19.405,-29.77
SUNPHARMA,05-24-2019,415.75,27.18,2.49,0.98,0.96,11844.1,1.6,16.4675,-15.14
SUNPHARMA,05-27-2019,414.85,17.13,2.41,1.02,0.92,11924.75,0.68,16.19,-1.69
SUNPHARMA,05-28-2019,412.75,39.02,2.34,0.94,0.78,11928.75,0.03,15.9225,-1.65
SUNPHARMA,05-29-2019,423.8,10.65,2.36,1.04,0.84,11861.1,-0.57,16.4075,3.05
SUNPHARMA,05-30-2019,412.75,28.13,2.38,0.84,1.11,11945.9,0.71,15.61,-4.86
SUNPHARMA,05-31-2019,409.85,31.64,2.31,0.83,0.62,11922.8,-0.19,16.0675,2.93
SUNPHARMA,06-03-2019,416.8,31.05,2.28,0.87,0.64,12088.55,1.39,15.9675,-0.62
SUNPHARMA,06-04-2019,411.15,26.3,2.24,0.88,1.02,12021.65,-0.55,15.6275,-2.13
SUNPHARMA,06-06-2019,404.15,26.19,2.21,0.77,0.8,11843.75,-1.48,15.525,-0.66
SUNPHARMA,06-07-2019,399.25,23.53,2.16,0.65,0.69,11870.65,0.23,14.8575,-4.3
SUNPHARMA,06-10-2019,402.05,29.48,2.1,0.62,0.57,11922.7,0.44,14.975,0.79
SUNPHARMA,06-11-2019,389.95,33.12,2.17,0.62,1.07,11965.6,0.36,14.49,-3.24
SUNPHARMA,06-12-2019,391.4,27.07,2.11,0.59,0.51,11906.2,-0.5,14.1225,-2.54
SUNPHARMA,06-13-2019,389.75,34.74,2.05,0.57,0.6,11914.05,0.07,13.66,-3.27
SUNPHARMA,06-14-2019,392.55,23.79,2,0.64,0.81,11823.3,-0.76,13.895,1.72
SUNPHARMA,06-18-2019,378.45,27.05,1.9,0.53,0.79,11691.5,0.17,14.6,-0.34
SUNPHARMA,06-19-2019,375.2,38.36,1.85,0.54,0.79,11691.45,0,14.73,0.89
SUNPHARMA,06-20-2019,390.5,25.22,2.04,0.69,0.78,11831.75,1.2,14,-4.96
SUNPHARMA,06-21-2019,382.8,43.07,1.98,0.61,1.01,11724.1,-0.91,14.61,4.36
SUNPHARMA,06-24-2019,383.45,37.68,1.97,0.63,0.99,11699.65,-0.21,15.2225,4.19
SUNPHARMA,06-25-2019,385.75,33.67,1.92,0.64,0.73,11796.45,0.83,15.01,-1.4
SUNPHARMA,06-26-2019,399.45,14.56,2.05,0.72,0.44,11847.55,0.43,14.75,-1.73
SUNPHARMA,06-27-2019,402.8,26.08,2,0.79,0.5,11841.55,-0.05,14.645,-0.71
SUNPHARMA,06-28-2019,400.95,14.68,1.94,0.72,0.41,11788.85,-0.45,14.9525,2.1
SUNPHARMA,07-01-2019,405.35,18.94,1.9,0.74,0.57,11865.6,0.65,14.6025,-2.34
SUNPHARMA,07-02-2019,395.55,23.37,1.84,0.67,0.72,11910.3,0.38,14.25,-2.41
SUNPHARMA,07-03-2019,395.7,13.11,1.78,0.67,0.59,11916.75,0.05,13.695,-3.89
SUNPHARMA,07-04-2019,392.1,40.08,1.74,0.63,0.47,11946.75,0.25,13.53,-1.2
SUNPHARMA,07-05-2019,375.25,36.51,2,0.56,0.76,11811.15,-1.14,13.065,-3.44
SUNPHARMA,07-08-2019,366.8,34.88,2.02,0.54,0.54,11558.6,-2.14,13.8525,6.03
SUNPHARMA,07-09-2019,386.4,26.09,2.34,0.6,0.54,11555.9,-0.02,13.6875,-1.19
SUNPHARMA,07-10-2019,392.2,18.81,2.3,0.61,0.5,11498.9,-0.49,13.635,-0.38
SUNPHARMA,07-11-2019,398.15,30.69,2.26,0.72,0.62,11582.9,0.73,12.47,-8.54
SUNPHARMA,07-12-2019,407.7,32.43,2.27,0.75,0.59,11552.5,-0.26,11.9975,-3.79
SUNPHARMA,07-15-2019,422.95,30.29,2.38,0.84,0.61,11588.35,0.31,12.02,0.19
SUNPHARMA,07-16-2019,433.3,27.23,2.38,1.07,0.75,11662.6,0.64,11.56,-3.83
SUNPHARMA,07-17-2019,430.05,26.6,2.31,0.97,0.79,11687.5,0.21,11.8,2.08
SUNPHARMA,07-18-2019,426.2,17.05,2.25,0.86,1,11596.9,-0.78,11.75,-0.42
SUNPHARMA,07-19-2019,421.35,23.79,2.2,0.77,0.96,11419.25,-1.53,12.515,6.51
SUNPHARMA,07-22-2019,430.25,26.52,2.19,0.79,0.58,11346.2,-0.64,13.01,3.96
SUNPHARMA,07-23-2019,430.25,39.08,2.12,0.76,0.68,11331.05,-0.13,13.4275,3.21
SUNPHARMA,07-24-2019,425.55,43.01,2.07,0.75,0.93,11271.3,-0.53,12.76,-4.97
SUNPHARMA,07-25-2019,437.15,57.79,2.11,0.87,0.55,11252.15,-0.17,12.635,-0.98
SUNPHARMA,07-26-2019,439.95,30.64,2.05,0.42,0.55,11284.3,0.29,12.1325,-3.98
SUNPHARMA,07-30-2019,410.35,32.25,2.32,0.42,0.76,11085.4,-0.93,13.6125,4.21
SUNPHARMA,07-31-2019,426.75,31.1,2.45,0.43,0.58,11118,0.29,13.59,-0.17
SUNPHARMA,08-01-2019,425.1,29.58,2.38,0.42,0.73,10980,-1.24,14.5575,7.12
SUNPHARMA,08-02-2019,420.65,20.91,2.32,0.42,0.68,10997.35,0.16,15.1875,4.33
SUNPHARMA,08-05-2019,417.15,35.53,2.26,0.43,0.79,10862.6,-1.23,16.585,9.2
SUNPHARMA,08-06-2019,418.2,35.1,2.19,0.45,0.7,10948.25,0.79,16.12,-2.8
SUNPHARMA,08-07-2019,421.05,35.83,2.13,0.43,0.45,10855.5,-0.85,16.74,3.85
SUNPHARMA,08-08-2019,426.45,20.09,2.09,0.46,0.57,11032.45,1.63,16.0925,-3.87
SUNPHARMA,08-09-2019,422,20.39,2.04,0.43,0.66,11109.65,0.7,15.845,-1.54
SUNPHARMA,08-13-2019,439.25,29.91,2.21,0.41,0.48,10925.85,-1.65,17.7775,12.2
SUNPHARMA,08-14-2019,417.15,25.59,2.49,0.34,0.44,11029.4,0.95,16.3575,-7.99
SUNPHARMA,08-16-2019,414.7,28.51,2.42,0.34,0.43,11047.8,0.17,16.6475,1.77
SUNPHARMA,08-19-2019,426,17.98,2.44,0.32,0.32,11053.9,0.06,16.7475,0.6
SUNPHARMA,08-20-2019,420.9,19.84,2.37,0.32,0.47,11017,-0.33,16.6325,-0.69
SUNPHARMA,08-21-2019,417,19.7,2.31,0.31,0.49,10918.7,-0.89,17.0225,2.34
SUNPHARMA,08-22-2019,414.55,24.69,2.24,0.3,0.54,10741.35,-1.62,17.8525,4.88
SUNPHARMA,08-23-2019,427.8,18.53,2.3,0.4,0.57,10829.35,0.82,17.3475,-2.83
SUNPHARMA,08-26-2019,419.35,36.46,2.28,0.37,0.6,11057.85,2.11,16.655,-3.99
SUNPHARMA,08-27-2019,416.75,40.45,2.22,0.34,0.47,11105.35,0.43,16.01,-3.87
SUNPHARMA,08-29-2019,434.65,16.79,2.44,0.48,0.35,10948.3,-0.89,16.425,-2.44
SUNPHARMA,08-30-2019,450.4,19.68,2.52,0.54,0.38,11023.25,0.68,16.2825,-0.87
SUNPHARMA,09-03-2019,439.35,19.22,2.52,0.47,0.57,10797.9,-2.04,18.055,10.89
SUNPHARMA,09-04-2019,426.45,12.22,2.55,0.6,1.02,10844.65,0.43,17.235,-4.54
SUNPHARMA,09-05-2019,431.8,15.12,2.49,0.6,0.72,10847.9,0.03,17.2725,0.22
SUNPHARMA,09-06-2019,425.1,18.58,2.44,0.67,0.99,10946.2,0.91,16.275,-5.78
SUNPHARMA,09-09-2019,428.8,11.68,2.38,0.62,0.56,11003.05,0.52,15.8525,-2.6
SUNPHARMA,09-11-2019,422.2,39.46,2.34,0.6,0.62,11035.7,0.3,15.3725,-3.03
SUNPHARMA,09-12-2019,427.8,20.45,2.29,0.56,0.62,10982.8,-0.48,14.9,-3.07
SUNPHARMA,09-13-2019,422.85,33.31,2.24,0.49,0.61,11075.9,0.85,14.12,-5.23
SUNPHARMA,09-16-2019,426.8,27.92,2.18,0.49,0.54,11003.5,-0.65,14.9525,5.9
SUNPHARMA,09-17-2019,420.65,27.36,2.14,0.49,0.56,10817.6,-1.69,16.0175,7.12
SUNPHARMA,09-18-2019,416.8,22.54,2.09,0.48,0.73,10840.65,0.21,15.3525,-4.15
SUNPHARMA,09-19-2019,411.15,35,2.05,0.45,0.71,10704.8,-1.25,15.55,1.29
SUNPHARMA,09-20-2019,413.7,47.68,1.99,0.48,0.52,11274.2,5.32,15.4,-0.96
SUNPHARMA,09-23-2019,409.45,43.67,1.95,0.47,0.62,11600.2,2.89,16.7925,9.04
SUNPHARMA,09-24-2019,409.65,29.69,1.89,0.48,0.48,11588.2,-0.1,16.7325,-0.36
SUNPHARMA,09-25-2019,406.75,33.43,1.84,0.51,0.73,11440.2,-1.28,16.17,-3.36
SUNPHARMA,09-26-2019,411.95,31.56,1.81,0.52,0.54,11571.2,1.15,16.3425,1.07
SUNPHARMA,09-27-2019,401.7,34.89,1.86,0.71,0.58,11512.4,-0.51,16.115,-1.39
SUNPHARMA,09-30-2019,389.45,39.33,1.96,0.71,0.81,11474.45,-0.33,15.8725,-1.5
SUNPHARMA,10-01-2019,386.55,31.26,1.91,0.72,0.47,11359.9,-1,16.7575,5.58
SUNPHARMA,10-04-2019,386.05,35.12,1.8,0.65,0.47,11174.75,-1.23,17.58,-0.69
SUNPHARMA,10-07-2019,379.9,19.35,1.79,0.69,1.06,11126.4,-0.43,17.83,1.42
SUNPHARMA,10-09-2019,383.95,35.9,1.75,0.69,0.62,11313.3,1.68,17.155,-3.79
SUNPHARMA,10-10-2019,387.05,26.1,1.71,0.63,0.38,11234.55,-0.7,17.2275,0.42
SUNPHARMA,10-11-2019,386.3,25.74,1.66,0.66,0.62,11305.05,0.63,17.14,-0.51
SUNPHARMA,10-14-2019,394.65,27.32,1.69,0.62,0.44,11341.15,0.32,17.43,1.69
SUNPHARMA,10-15-2019,396.8,13.7,1.64,0.6,0.52,11428.3,0.77,16.85,-3.33
SUNPHARMA,10-16-2019,399.7,37.7,1.6,0.61,0.42,11464,0.31,16.36,-2.91
SUNPHARMA,10-17-2019,401.5,26.8,1.56,0.57,0.43,11586.35,1.07,15.8775,-2.95
SUNPHARMA,10-18-2019,401.65,27.8,1.51,0.57,0.24,11661.85,0.65,15.9275,0.31
SUNPHARMA,10-22-2019,405.45,35.82,1.48,0.59,0.42,11588.35,-0.63,16.81,5.54
SUNPHARMA,10-23-2019,405.2,33.2,1.43,0.58,0.46,11604.1,0.14,16.535,-1.64
SUNPHARMA,10-24-2019,405.95,26.49,1.39,0.52,0.54,11582.6,-0.19,16.24,-1.78
SUNPHARMA,10-25-2019,417.5,32.08,1.51,0.56,0.45,11583.9,0.01,15.315,-5.7
SUNPHARMA,10-29-2019,421.95,38.56,1.44,0.61,0.49,11786.85,1.75,16.42,7.22
SUNPHARMA,10-30-2019,429.65,21.61,1.46,0.7,0.4,11844.1,0.49,16.6575,1.45
SUNPHARMA,10-31-2019,433.4,47.58,1.43,0.76,0.5,11877.45,0.28,16.28,-2.27
SUNPHARMA,11-01-2019,437.55,29.4,1.41,0.45,0.48,11890.6,0.11,15.7325,-3.36
SUNPHARMA,11-04-2019,437.95,43.56,1.37,0.4,0.51,11945.15,0.46,15.925,1.22
TATAMOTORS,09-12-2018,262.4,34.2,2.02,0.32,0.41,11369.9,0.73,14.25,-7.05
TATAMOTORS,09-14-2018,266.6,30.64,2,0.34,0.35,11515.2,1.28,13.8425,-2.86
TATAMOTORS,09-17-2018,260.25,36.22,2.03,0.32,0.35,11377.75,-1.19,14.495,4.71
TATAMOTORS,09-18-2018,251.5,30.65,2.14,0.29,0.43,11278.9,-0.87,14.415,-0.55
TATAMOTORS,09-19-2018,252.6,27.98,2.08,0.29,0.37,11234.35,-0.39,14.005,-2.84
TATAMOTORS,09-21-2018,250.35,40.14,2.03,0.29,0.6,11143.1,-0.81,15.535,10.92
TATAMOTORS,09-24-2018,240.2,30.6,2.21,0.27,0.59,10967.4,-1.58,17.4275,12.18
TATAMOTORS,09-25-2018,240.8,18.33,2.14,0.27,0.53,11067.45,0.91,16.6825,-4.27
TATAMOTORS,09-26-2018,233.35,30.73,2.21,0.25,0.66,11053.8,-0.12,17.0875,2.43
TATAMOTORS,09-27-2018,225.25,40.04,2.31,0.21,0.69,10977.55,-0.69,16.9225,-0.97
TATAMOTORS,09-28-2018,223.7,28.05,2.25,0.36,0.63,10930.45,-0.43,16.995,0.43
TATAMOTORS,10-01-2018,229.35,15.41,2.27,0.4,0.54,11008.3,0.71,16.835,-0.94
TATAMOTORS,10-03-2018,227.6,17.24,2.21,0.39,0.51,10858.25,-1.36,18.1175,7.62
TATAMOTORS,10-04-2018,223.25,34.4,2.19,0.36,0.51,10599.25,-2.39,18.915,4.4
TATAMOTORS,10-05-2018,216.25,28.52,2.26,0.34,0.58,10316.45,-2.67,19.7325,4.32
TATAMOTORS,10-08-2018,212.35,24.38,2.24,0.35,0.52,10348.05,0.31,20.1475,2.1
TATAMOTORS,10-09-2018,184.35,18.67,4.09,0.35,0.6,10301.05,-0.45,19.755,-1.95
TATAMOTORS,10-10-2018,188.75,17.78,4.01,0.39,0.53,10460.1,1.54,17.9075,-9.35
TATAMOTORS,10-11-2018,182.95,25.08,3.96,0.36,0.45,10234.65,-2.16,20.5475,14.74
TATAMOTORS,10-12-2018,183.75,25.05,3.84,0.36,0.38,10472.5,2.32,18.6275,-9.34
TATAMOTORS,10-15-2018,184.35,27.86,3.72,0.34,0.34,10512.5,0.38,18.885,1.38
TATAMOTORS,10-16-2018,185.85,26.7,3.61,0.34,0.27,10584.75,0.69,17.3725,-8.01
TATAMOTORS,10-17-2018,179.95,30.17,3.59,0.35,0.31,10453.05,-1.24,17.98,3.5
TATAMOTORS,10-19-2018,174.7,25.72,3.56,0.35,0.41,10303.55,-1.43,19.7875,10.05
TATAMOTORS,10-22-2018,170.75,31.47,3.5,0.35,0.35,10245.25,-0.57,21.3575,7.93
TATAMOTORS,10-23-2018,170.65,29.37,3.39,0.35,0.38,10146.8,-0.96,19.0375,-10.86
TATAMOTORS,10-24-2018,170.65,31.28,3.29,0.35,0.45,10224.75,0.77,18.88,-0.83
TATAMOTORS,10-25-2018,165.35,33.04,3.28,0.31,0.71,10124.9,-0.98,18.9625,0.44
TATAMOTORS,10-26-2018,168.5,22.31,3.21,0.43,0.55,10030,-0.94,19.2325,1.42
TATAMOTORS,10-29-2018,175.35,28.8,3.26,0.45,0.49,10250.85,2.2,19.825,3.08
TATAMOTORS,10-30-2018,177.25,26.99,3.17,0.45,0.39,10198.4,-0.51,20.5025,3.42
TATAMOTORS,10-31-2018,179.1,21.33,3.08,0.54,0.67,10386.6,1.85,19.7975,-3.44
TATAMOTORS,11-01-2018,179.45,18.04,2.99,0.55,0.61,10380.45,-0.06,19.1925,-3.06
TATAMOTORS,11-02-2018,190.3,28.73,3.24,0.57,0.5,10553,1.66,18.23,-5.01
TATAMOTORS,11-05-2018,189.8,-,3.14,0.53,0.48,10524,-0.27,19.4825,6.87
TATAMOTORS,11-06-2018,193.25,31.23,3.08,0.54,0.51,10530,0.06,18.505,-5.02
TATAMOTORS,11-07-2018,194.85,37.09,2.99,0.55,0.4,10598.85,0.65,17.7225,-4.23
TATAMOTORS,11-09-2018,195.25,41.35,2.9,0.57,0.51,10585.2,-0.13,17.765,0.24
TATAMOTORS,11-12-2018,186.05,34.33,3.05,0.53,0.54,10482.2,-0.97,19.3675,9.02
TATAMOTORS,11-13-2018,179.5,30.43,3.08,0.46,0.58,10582.5,0.96,18.695,-3.47
TATAMOTORS,11-14-2018,176.8,18.34,3.01,0.42,0.48,10576.3,-0.06,18.825,0.7
TATAMOTORS,11-15-2018,180.2,29.05,2.96,0.43,0.48,10616.7,0.38,18.455,-1.97
TATAMOTORS,11-16-2018,179.9,22.5,2.87,0.44,0.38,10682.2,0.62,18.35,-0.57
TATAMOTORS,11-19-2018,184.6,28.45,2.85,0.45,0.38,10763.4,0.76,19.255,4.93
TATAMOTORS,11-20-2018,183.75,21.26,2.77,0.47,0.44,10656.2,-1,19.3275,0.38
TATAMOTORS,11-21-2018,184.15,20.33,2.69,0.49,0.54,10600.05,-0.53,19.555,1.18
TATAMOTORS,11-22-2018,182.55,38.64,2.62,0.49,0.43,10526.75,-0.69,19.16,-2.02
TATAMOTORS,11-26-2018,181.75,29.51,2.54,0.5,0.46,10628.6,0.97,20.4025,6.48
TATAMOTORS,11-27-2018,180.05,32.38,2.47,0.51,0.47,10685.6,0.54,18.315,-10.23
TATAMOTORS,11-28-2018,174.45,43.22,2.52,0.45,0.6,10728.85,0.4,17.96,-1.94
TATAMOTORS,11-29-2018,177.25,60.4,2.47,0.44,0.58,10858.7,1.21,18.6975,4.11
TATAMOTORS,11-30-2018,171.95,38.27,2.51,0.44,0.55,10876.75,0.17,19.1625,2.49
TATAMOTORS,12-03-2018,175.45,13.77,2.48,0.51,0.54,10883.75,0.06,18.2225,-4.91
TATAMOTORS,12-04-2018,175.75,20.07,2.4,0.49,0.46,10869.5,-0.13,18.1075,-0.63
TATAMOTORS,12-05-2018,169.2,20.54,2.51,0.46,0.59,10782.9,-0.8,18.39,1.56
TATAMOTORS,12-06-2018,162.65,30.35,2.62,0.44,0.48,10601.15,-1.69,19.305,4.98
TATAMOTORS,12-07-2018,162.4,15.74,2.54,0.46,0.48,10693.7,0.87,18.59,-3.7
TATAMOTORS,12-10-2018,157.1,28.74,2.59,0.44,0.45,10488.45,-1.92,20.4375,9.94
TATAMOTORS,12-11-2018,158.1,17.8,2.52,0.44,0.48,10549.15,0.58,17.945,-12.2
TATAMOTORS,12-12-2018,164.1,21.09,2.61,0.41,0.35,10737.6,1.79,15.81,-11.9
TATAMOTORS,12-13-2018,166.85,25.45,2.56,0.45,0.46,10791.55,0.5,15.55,-1.64
TATAMOTORS,12-14-2018,166.95,17.29,2.48,0.45,0.48,10805.45,0.13,15.1575,-2.52
TATAMOTORS,12-17-2018,173.95,14.45,2.61,0.51,0.33,10888.35,0.77,14.54,-4.07
TATAMOTORS,12-18-2018,174.75,15.68,2.53,0.49,0.38,10908.7,0.19,14.5775,0.26
TATAMOTORS,12-19-2018,173.9,22.01,2.46,0.45,0.39,10967.3,0.54,14.66,0.57
TATAMOTORS,12-20-2018,176.4,30.44,2.41,0.47,0.4,10951.7,-0.14,14.3325,-2.23
TATAMOTORS,12-21-2018,176.25,33.09,2.34,0.51,0.44,10754,-1.81,15.9925,11.58
TATAMOTORS,12-24-2018,172.5,28.21,2.33,0.5,0.46,10663.5,-0.84,15.75,-1.52
TATAMOTORS,12-26-2018,170.9,15.13,2.27,0.51,0.44,10729.85,0.62,15.92,1.08
TATAMOTORS,12-27-2018,168.25,50.04,2.23,0.46,0.62,10779.8,0.47,16.0725,0.96
TATAMOTORS,12-28-2018,170.85,21.85,2.19,0.53,0.44,10859.9,0.74,15.27,-4.99
TATAMOTORS,12-31-2018,172.7,19.05,2.14,0.51,0.46,10862.55,0.02,16,4.78
TATAMOTORS,01-01-2019,173.45,15.07,2.08,0.51,0.4,10910.1,0.44,15.325,-4.22
TATAMOTORS,01-02-2019,168.55,24.83,2.14,0.48,0.5,10792.5,-1.08,16.3875,6.93
TATAMOTORS,01-03-2019,166.05,25.82,2.11,0.46,0.44,10672.25,-1.11,16.79,2.46
TATAMOTORS,01-04-2019,170.95,13.89,2.17,0.54,0.5,10727.35,0.52,16.1625,-3.74
TATAMOTORS,01-07-2019,175.35,22.62,2.19,0.59,0.36,10771.8,0.41,16.3025,0.87
TATAMOTORS,01-08-2019,179.95,24.73,2.22,0.59,0.38,10802.15,0.28,15.7,-3.7
TATAMOTORS,01-09-2019,183.05,17.52,2.19,0.64,0.41,10855.15,0.49,15.27,-2.74
TATAMOTORS,01-10-2019,185.75,22.31,2.15,0.73,0.52,10821.6,-0.31,15.345,0.49
TATAMOTORS,01-11-2019,180.3,21.98,2.21,0.64,0.58,10794.95,-0.25,15.3525,0.05
TATAMOTORS,01-14-2019,182.4,26.13,2.16,0.62,0.36,10737.6,-0.53,16.1575,5.24
TATAMOTORS,01-15-2019,185.35,18.08,2.13,0.68,0.42,10886.8,1.39,15.5825,-3.56
TATAMOTORS,01-16-2019,185.45,13.72,2.07,0.71,0.43,10890.3,0.03,16.0775,3.18
TATAMOTORS,01-17-2019,184.9,19.14,2.01,0.7,0.55,10905.2,0.14,16.2425,1.03
TATAMOTORS,01-18-2019,183.3,18.18,1.96,0.64,0.59,10906.95,0.02,16.6175,2.31
TATAMOTORS,01-21-2019,181.5,22.89,1.92,0.62,0.49,10961.85,0.5,18.1475,9.21
TATAMOTORS,01-22-2019,180.85,15.59,1.86,0.59,0.45,10922.75,-0.36,17.985,-0.9
TATAMOTORS,01-23-2019,180.25,16.21,1.81,0.6,0.45,10831.5,-0.84,18.085,0.56
TATAMOTORS,01-24-2019,175.4,22.56,1.88,0.56,0.44,10849.8,0.17,17.435,-3.59
TATAMOTORS,01-25-2019,173.25,29.1,1.85,0.56,0.59,10780.55,-0.64,17.69,1.46
TATAMOTORS,01-28-2019,172.3,17.78,1.8,0.56,0.71,10661.55,-1.1,18.8975,6.83
TATAMOTORS,01-29-2019,173.6,17,1.75,0.58,0.52,10652.2,-0.09,18.4275,-2.49
TATAMOTORS,01-30-2019,174.6,27.85,1.7,0.6,0.6,10651.8,0,17.85,-3.13
TATAMOTORS,01-31-2019,181.2,55.48,1.88,0.73,0.51,10830.95,1.68,17.1225,-4.08
TATAMOTORS,02-01-2019,181.65,25.39,1.82,0.63,0.61,10893.65,0.58,15.72,-8.19
TATAMOTORS,02-04-2019,180.25,18.88,1.77,0.55,0.62,10912.25,0.17,15.7225,0.02
TATAMOTORS,02-05-2019,175.8,20.45,1.82,0.52,0.59,10934.35,0.2,15.78,0.37
TATAMOTORS,02-06-2019,178.5,14.66,1.8,0.63,0.68,11062.45,1.17,15.63,-0.95
TATAMOTORS,02-07-2019,182.85,16.13,1.84,0.63,0.67,11069.4,0.06,15.435,-1.25
TATAMOTORS,02-08-2019,150.7,20.11,5.06,0.62,0.7,10943.6,-1.14,15.5675,0.86
TATAMOTORS,02-11-2019,152.65,19.8,4.92,0.59,0.5,10888.8,-0.5,15.84,1.75
TATAMOTORS,02-12-2019,151.8,24.24,4.77,0.57,0.45,10831.4,-0.53,15.75,-0.57
TATAMOTORS,02-13-2019,155,38.1,4.65,0.59,0.47,10793.65,-0.35,15.73,-0.13
TATAMOTORS,02-14-2019,159.85,22.28,4.57,0.68,0.5,10746.05,-0.44,15.7725,0.27
TATAMOTORS,02-15-2019,161.65,32.83,4.44,0.69,0.64,10724.4,-0.2,16.46,4.36
TATAMOTORS,02-18-2019,162.9,28.78,4.31,0.69,0.6,10640.95,-0.78,18,9.36
TATAMOTORS,02-19-2019,163.75,24.91,4.18,0.74,0.66,10604.35,-0.34,18.4675,2.6
TATAMOTORS,02-20-2019,164.8,31.73,4.06,0.77,0.89,10735.45,1.24,17.055,-7.65
TATAMOTORS,02-21-2019,169.7,24.23,4,0.91,0.77,10789.85,0.51,16.0525,-5.88
TATAMOTORS,02-22-2019,174.3,26.71,3.93,1.04,0.8,10791.65,0.02,15.45,-3.75
TATAMOTORS,02-25-2019,175.75,34.4,3.82,0.99,0.96,10880.1,0.82,15.3575,-0.6
TATAMOTORS,02-26-2019,182.65,36.22,3.82,1.15,0.61,10835.3,-0.41,17.115,11.44
TATAMOTORS,02-27-2019,177.35,21.73,3.77,0.96,0.73,10806.65,-0.26,18.8975,10.41
TATAMOTORS,02-28-2019,177.45,35.34,3.66,0.88,0.64,10792.5,-0.13,18.2775,-3.28
TATAMOTORS,03-01-2019,180.3,11.26,3.57,0.62,0.48,10863.5,0.66,16.275,-10.96
TATAMOTORS,03-05-2019,194.05,15.65,3.9,0.78,0.52,10987.45,1.14,15.6575,-3.79
TATAMOTORS,03-06-2019,188.8,30.85,3.84,0.62,0.57,11053,0.6,15.61,-0.3
TATAMOTORS,03-07-2019,189.3,25.69,3.72,0.6,0.6,11058.2,0.05,15.2925,-2.03
TATAMOTORS,03-08-2019,181.2,28.25,3.76,0.48,0.66,11035.4,-0.21,14.94,-2.31
TATAMOTORS,03-11-2019,181.85,37.17,3.65,0.47,0.46,11168.05,1.2,14.895,-0.3
TATAMOTORS,03-12-2019,184.8,30.09,3.56,0.49,0.46,11301.2,1.19,15.0975,1.36
TATAMOTORS,03-13-2019,181.7,21.13,3.48,0.46,0.51,11341.7,0.36,15.2775,1.19
TATAMOTORS,03-14-2019,179.55,23.07,3.39,0.46,0.58,11343.25,0.01,15.15,-0.83
TATAMOTORS,03-15-2019,180,52.68,3.29,0.47,0.49,11426.85,0.74,15.865,4.72
TATAMOTORS,03-18-2019,182.25,24.14,3.2,0.46,0.4,11462.2,0.31,16.9,6.52
